molecule_id,synthetic_accessibility_score,stereocenter_count,defined_stereocenter_count,undefined_stereocenter_count,ring_count,rotatable_bonds,stereochemical_complexity,route_status,route_note,synthetic_feasibility_class
REV-LOCAL_ANALOG-14656,2.759,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14657,3.058,0,0,0,1,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14658,2.575,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14659,2.945,1,1,0,2,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14660,1.937,0,0,0,4,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14661,3.664,1,0,1,1,3,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14662,2.512,1,1,0,3,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14663,2.544,0,0,0,2,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14664,2.266,0,0,0,4,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14665,3.233,3,3,0,4,7,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14666,2.694,2,2,0,0,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14667,2.467,1,0,1,3,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14668,4.412,5,5,0,2,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14669,2.361,1,1,0,2,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14670,3.24,1,1,0,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14671,2.871,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14672,3.35,3,0,3,3,1,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14673,2.588,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14674,4.896,7,0,7,1,50,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14675,2.431,0,0,0,2,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14676,3.069,1,0,1,1,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14677,2.373,0,0,0,4,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14678,2.019,0,0,0,1,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14679,2.201,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14680,2.043,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14681,1.856,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14682,3.17,0,0,0,2,0,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14683,3.492,1,0,1,0,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14684,2.964,0,0,0,3,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14685,1.679,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14686,2.016,0,0,0,1,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14687,2.529,1,1,0,3,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14688,2.508,1,1,0,2,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14689,2.067,0,0,0,3,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14690,3.451,2,1,1,4,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14691,2.796,1,1,0,1,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14692,2.061,0,0,0,3,9,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14693,2.181,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14694,2.182,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14695,2.952,1,0,1,3,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14696,2.415,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14697,2.12,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14698,2.669,1,0,1,3,2,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14699,2.473,1,1,0,2,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14700,2.329,0,0,0,1,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14701,2.887,1,1,0,4,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14702,1.858,0,0,0,1,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14703,4.434,5,5,0,3,4,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14704,2.56,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14705,2.06,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14706,2.728,0,0,0,2,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14707,2.304,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14708,3.569,2,2,0,4,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14709,2.986,1,1,0,5,14,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14710,2.605,0,0,0,3,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14711,2.651,0,0,0,4,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14712,5.25,2,0,2,2,1,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14713,2.38,0,0,0,4,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14714,2.255,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14715,2.448,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14716,3.134,2,1,1,3,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14717,2.894,1,1,0,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14718,1.952,0,0,0,2,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14719,2.66,0,0,0,4,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14720,2.543,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14721,2.264,0,0,0,1,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14722,2.927,2,2,0,3,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14723,2.976,0,0,0,2,2,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14724,3.26,2,2,0,1,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14725,2.202,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14726,2.346,0,0,0,0,49,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14727,2.234,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14728,2.285,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14729,2.429,0,0,0,4,9,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14730,2.411,0,0,0,3,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14731,2.112,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14732,3.268,1,0,1,0,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14733,2.132,0,0,0,6,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14734,1.967,0,0,0,3,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14735,2.282,1,1,0,2,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14736,2.56,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14737,4.123,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14738,2.529,1,1,0,1,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14739,2.008,0,0,0,1,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14740,2.744,1,1,0,2,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14741,2.983,1,1,0,1,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14742,2.421,0,0,0,3,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14743,2.878,0,0,0,5,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14744,3.018,0,0,0,1,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14745,2.106,0,0,0,3,11,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14746,2.637,1,1,0,2,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14747,2.56,1,0,1,3,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14748,2.75,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14749,2.332,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14750,2.249,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14751,2.074,0,0,0,1,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14752,2.177,0,0,0,2,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14753,2.438,1,1,0,2,8,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14754,2.936,2,2,0,1,12,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14755,2.328,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14756,2.679,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14757,2.321,0,0,0,4,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14758,2.746,1,1,0,1,9,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14759,2.064,0,0,0,3,9,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14760,1.927,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14761,4.488,4,4,0,2,10,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14762,1.865,0,0,0,2,6,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14763,2.327,0,0,0,3,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14764,2.301,0,0,0,5,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14765,2.886,1,0,1,2,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14766,3.047,1,1,0,0,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14767,2.532,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14768,2.186,0,0,0,2,9,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14769,2.827,2,2,0,1,8,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14770,2.387,0,0,0,2,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14771,2.508,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14772,2.359,1,1,0,2,6,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14773,2.257,0,0,0,0,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14774,2.461,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14775,2.429,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14776,2.117,0,0,0,4,8,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14777,2.068,0,0,0,2,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14778,2.589,1,0,1,3,7,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14779,2.213,0,0,0,4,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14780,1.931,0,0,0,2,4,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14781,2.948,2,2,0,3,4,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14782,2.017,0,0,0,2,7,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14783,2.494,0,0,0,3,5,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14784,2.867,2,2,0,1,5,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14785,2.715,0,0,0,2,1,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14786,5.957,12,0,12,2,54,high,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",MODERATE
REV-LOCAL_ANALOG-14787,2.631,1,1,0,1,8,moderate,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
REV-LOCAL_ANALOG-14788,1.873,0,0,0,4,3,low,NOT_AVAILABLE,"AIZynthFinder route prediction not run (USPTO models absent); SAScore is a prioritization proxy, not a validated synthesis plan.",FAVORABLE
