molecule_id,ototoxic_alert_matches,hair_cell_risk,mitochondrial_risk,oxidative_risk,ion_channel_risk,local_exposure,retention,local_cochlear_safety_class,evidence_level,note
REV-LOCAL_ANALOG-17008,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17009,nitroarene,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17010,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17011,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17012,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17013,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17014,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17015,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17016,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17017,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17018,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17019,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17020,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17021,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17022,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17023,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17024,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17025,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17026,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17027,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17028,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17029,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17030,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17031,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17032,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17033,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17034,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17035,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17036,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17037,aromatic_amine,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17038,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17039,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17040,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17041,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17042,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17043,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17044,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17045,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17046,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17047,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17048,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17049,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17050,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17051,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17052,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17053,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17054,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17055,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17056,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17057,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17058,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17059,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17060,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17061,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17062,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17063,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17064,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17065,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17066,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17067,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17068,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17069,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17070,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17071,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17072,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17073,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17074,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17075,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17076,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17077,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17078,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17079,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17080,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17081,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17082,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17083,nitroarene,MODERATE,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17084,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17085,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17086,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17087,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17088,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
REV-LOCAL_ANALOG-17089,,LOW,UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,"Structural-alert proxy for ototoxicity-associated motifs. 'Low predicted liability' is not demonstrated hair-cell safety; OHC toxicity requires empirical assay (e.g., OHC explant / TMRE)."
